ack,ack_A,ack_B,bytes,bytes_A,bytes_A_B_ratio,bytes_B,ds_field_A,ds_field_B,duration,http_GET,http_POST,http_bytes_avg,http_bytes_entropy,http_bytes_firstQ,http_bytes_max,http_bytes_median,http_bytes_min,http_bytes_stdev,http_bytes_sum,http_bytes_thirdQ,http_bytes_var,http_cookie_count,http_cookie_values_avg,http_cookie_values_entropy,http_cookie_values_firstQ,http_cookie_values_max,http_cookie_values_median,http_cookie_values_min,http_cookie_values_stdev,http_cookie_values_sum,http_cookie_values_thirdQ,http_cookie_values_var,http_count_host,http_count_req_content_type,http_count_resp_code,http_count_resp_content_type,http_count_transactions,http_count_user_agents,http_dom_host_alexaRank,http_dom_resp_code,http_has_location,http_has_referrer,http_has_req_content_type,http_has_resp_content_type,http_has_user_agent,http_inter_arrivel_avg,http_inter_arrivel_entropy,http_inter_arrivel_firstQ,http_inter_arrivel_max,http_inter_arrivel_median,http_inter_arrivel_min,http_inter_arrivel_stdev,http_inter_arrivel_sum,http_inter_arrivel_thirdQ,http_inter_arrivel_var,http_req_bytes_avg,http_req_bytes_entropy,http_req_bytes_firstQ,http_req_bytes_max,http_req_bytes_median,http_req_bytes_min,http_req_bytes_stdev,http_req_bytes_sum,http_req_bytes_thirdQ,http_req_bytes_var,http_resp_bytes_avg,http_resp_bytes_entropy,http_resp_bytes_firstQ,http_resp_bytes_max,http_resp_bytes_median,http_resp_bytes_min,http_resp_bytes_stdev,http_resp_bytes_sum,http_resp_bytes_thirdQ,http_resp_bytes_var,http_time_avg,http_time_entropy,http_time_firstQ,http_time_max,http_time_median,http_time_min,http_time_stdev,http_time_sum,http_time_thirdQ,http_time_var,packet_inter_arrivel_A_avg,packet_inter_arrivel_A_entropy,packet_inter_arrivel_A_firstQ,packet_inter_arrivel_A_max,packet_inter_arrivel_A_median,packet_inter_arrivel_A_min,packet_inter_arrivel_A_stdev,packet_inter_arrivel_A_sum,packet_inter_arrivel_A_thirdQ,packet_inter_arrivel_A_var,packet_inter_arrivel_B_avg,packet_inter_arrivel_B_entropy,packet_inter_arrivel_B_firstQ,packet_inter_arrivel_B_max,packet_inter_arrivel_B_median,packet_inter_arrivel_B_min,packet_inter_arrivel_B_stdev,packet_inter_arrivel_B_sum,packet_inter_arrivel_B_thirdQ,packet_inter_arrivel_B_var,packet_inter_arrivel_avg,packet_inter_arrivel_entropy,packet_inter_arrivel_firstQ,packet_inter_arrivel_max,packet_inter_arrivel_median,packet_inter_arrivel_min,packet_inter_arrivel_stdev,packet_inter_arrivel_sum,packet_inter_arrivel_thirdQ,packet_inter_arrivel_var,packet_size_A_avg,packet_size_A_entropy,packet_size_A_firstQ,packet_size_A_max,packet_size_A_median,packet_size_A_min,packet_size_A_stdev,packet_size_A_sum,packet_size_A_thirdQ,packet_size_A_var,packet_size_B_avg,packet_size_B_entropy,packet_size_B_firstQ,packet_size_B_max,packet_size_B_median,packet_size_B_min,packet_size_B_stdev,packet_size_B_sum,packet_size_B_thirdQ,packet_size_B_var,packet_size_avg,packet_size_entropy,packet_size_firstQ,packet_size_max,packet_size_median,packet_size_min,packet_size_stdev,packet_size_sum,packet_size_thirdQ,packet_size_var,packets,packets_A,packets_A_B_ratio,packets_B,push,push_A,push_B,reset,reset_A,reset_B,ssl_count_certificates,ssl_count_client_cipher_algs,ssl_count_client_ciphersuites,ssl_count_client_compressions,ssl_count_client_elliptic_curves,ssl_count_client_key_exchange_algs,ssl_count_client_mac_algs,ssl_count_server_ciphersuite,ssl_count_server_compression,ssl_count_server_elliptic_curve,ssl_count_server_name,ssl_count_transactions,ssl_count_version,ssl_dom_server_ciphersuite,ssl_dom_server_name_alexaRank,ssl_dom_version,ssl_handshake_duration_avg,ssl_handshake_duration_entropy,ssl_handshake_duration_firstQ,ssl_handshake_duration_max,ssl_handshake_duration_median,ssl_handshake_duration_min,ssl_handshake_duration_stdev,ssl_handshake_duration_sum,ssl_handshake_duration_thirdQ,ssl_handshake_duration_var,ssl_ratio_client_elliptic_curves,ssl_ratio_server_name,ssl_req_bytes_avg,ssl_req_bytes_entropy,ssl_req_bytes_firstQ,ssl_req_bytes_max,ssl_req_bytes_median,ssl_req_bytes_min,ssl_req_bytes_stdev,ssl_req_bytes_sum,ssl_req_bytes_thirdQ,ssl_req_bytes_var,ssl_resp_bytes_avg,ssl_resp_bytes_entropy,ssl_resp_bytes_firstQ,ssl_resp_bytes_max,ssl_resp_bytes_median,ssl_resp_bytes_min,ssl_resp_bytes_stdev,ssl_resp_bytes_sum,ssl_resp_bytes_thirdQ,ssl_resp_bytes_var,tcp_analysis_duplicate_ack,tcp_analysis_keep_alive,tcp_analysis_lost_segment,tcp_analysis_out_of_order,tcp_analysis_retransmission,tcp_analysis_reused_ports,ttl_A_avg,ttl_A_entropy,ttl_A_firstQ,ttl_A_max,ttl_A_median,ttl_A_min,ttl_A_stdev,ttl_A_sum,ttl_A_thirdQ,ttl_A_var,ttl_B_avg,ttl_B_entropy,ttl_B_firstQ,ttl_B_max,ttl_B_median,ttl_B_min,ttl_B_stdev,ttl_B_sum,ttl_B_thirdQ,ttl_B_var,ttl_avg,ttl_entropy,ttl_firstQ,ttl_max,ttl_median,ttl_min,ttl_stdev,ttl_sum,ttl_thirdQ,ttl_var,is_ssl,is_http,is_g_http,is_cdn_http,is_img_http,is_ad_http,is_numeric_url_http,is_numeric_url_with_port_http,is_tv_http,is_cloud_http,B_is_system_port,B_is_user_port,B_is_dynamic_and_or_private_port,B_port_is_11095,B_port_is_1900,B_port_is_5222,B_port_is_5223,B_port_is_5228,B_port_is_54975,B_port_is_80,B_port_is_8080,B_port_is_8280,B_port_is_9543,B_port_is_else,subdomain_is_99sets,subdomain_is_ccc,subdomain_is_else,subdomain_is_feeds,subdomain_is_h10141.www1,subdomain_is_img,subdomain_is_unresolved,subdomain_is_whp.aus1.cold.extweb,subdomain_is_whp.hou9.cold.extweb,subdomain_is_www,subdomain_is_www.cloud,domain_is_dlink,domain_is_else,domain_is_epicurious,domain_is_google,domain_is_hp,domain_is_hpeprint,domain_is_livecdn,domain_is_mako,domain_is_proteussensor,domain_is_samsung,domain_is_unresolved,suffix_is_biz,suffix_is_cloudfront.net,suffix_is_co.il,suffix_is_com,suffix_is_com.sg,suffix_is_else,suffix_is_empty_char_value,suffix_is_googleapis.com,suffix_is_net,suffix_is_org,suffix_is_unresolved,device_category
47,25,22,17024,10432,1.582524032,6592,0,0,1224.379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2147483647,0,0,0,0,0,0,648.797378,0,366.0955909,1547.304718,490.697626,218.6343271,0,2840.981562,694.86998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.97516011,4.64385619,0.010703802,474.426739,0.249691963,0.000639915,132.6419589,1224.379003,0.715503931,17593.88926,34.08955796,4.459431619,0.158075392,443.3549981,0.308354497,0.000111818,105.0806643,749.9702752,0.463652551,11041.94601,25.50789589,5.584962501,0.00870496,474.3092208,0.107949972,0.000111818,97.92802562,1224.379003,0.263797224,9589.898203,185.8461538,1.817576127,0,706,0,0,250.6721672,4832,515,62836.53538,385.3913043,2.272499456,0,1388,0,0,493.6493731,8864,708,243689.7036,279.5102041,2.50006077,0,1388,0,0,393.1187333,13696,515,154542.3384,49,23,0.884581362,26,21,12,9,1,0,1,3,5,20,1,3,4,3,1,1,1,1,1,1,52392,1779,771,0.278260946,0,0.278260946,0.278260946,0.278260946,0.278260946,0,0.278260946,0.278260946,0,0,1,533.875,0.543564443,510,701,510,510,67.5286976,4271,510,4560.125,741.8571429,1.842370993,544,1057,594,544,241.6219006,5193,955,58381.14286,7,0,0,0,8,0,64,0,64,64,64,64,0,1664,64,0,51.69565217,0.886540893,51,52,52,51,0.470471969,1189,52,0.221343874,58.2244898,1.413425821,52,64,64,51,6.212438149,2853,64,38.59438776,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,watch
90,45,45,40459,26998,2.005645791,13461,0,0,465.0504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2147483647,0,0,0,0,0,0,648.797378,0,366.0955909,1547.304718,490.697626,218.6343271,0,2840.981562,694.86998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.3344538,5.491853096,0.044441938,170.502584,0.32781601,1.19E-05,35.86326773,465.050421,1.06475997,1286.173972,10.56288088,5.459431619,0.224598289,170.5520561,0.375748515,7.10E-05,36.27764816,464.7667589,0.84577626,1316.067756,5.1672269,6.491853096,0.022566915,170.437336,0.108925939,1.19E-05,25.73779277,465.050421,0.349467814,662.4339766,224.3695652,1.489438497,0,707,0,0,269.7759036,10321,515,72779.03816,532.1777778,2.985117766,0,1388,573,0,556.2652772,23948,999,309431.0586,376.5824176,2.729699867,0,1388,0,0,460.0148806,34269,688,211613.6904,91,45,0.978239603,46,43,20,23,0,0,0,3,5,20,1,3,4,3,1,1,1,1,1,1,52392,1779,771,0.272798061,0,0.272798061,0.272798061,0.272798061,0.272798061,0,0.272798061,0.272798061,0,0,1,542,0.650022422,510,702,510,510,73.62863893,9756,510,5421.176471,962.2380952,3.363286924,781,1383,994,61,330.9527013,20207,1330,109529.6905,14,0,0,0,14,0,64,0,64,64,64,64,0,2944,64,0,52.46666667,0.996791632,52,53,52,52,0.504524979,2361,53,0.254545455,58.2967033,1.492831828,52,64,64,52,5.808986344,5305,64,33.74432234,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,watch
27,17,10,7172,1622,0.2922522,5550,0,0,7224.6789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2147483647,0,0,0,0,0,0,648.797378,0,366.0955909,1547.304718,490.697626,218.6343271,0,2840.981562,694.86998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,424.9793282,4.087462841,0.105378151,6759.259182,0.172472,0.0006001,1633.691497,7224.648579,28.49034786,2668947.908,802.7307611,3.169925001,0.053932905,6983.878706,0.128006935,7.10E-05,2319.287796,7224.57685,0.242025137,5379095.88,267.5807011,4.754887502,0.010205388,6759.259182,0.102079153,7.10E-05,1298.523171,7224.678929,0.401651502,1686162.425,241.8888889,2.216521698,0,1388,31,0,487.9333234,4354,46,238078.9281,96,1.356779649,0,446,0,0,170.962634,960,110.25,29228.22222,189.7857143,2.387454894,0,1388,31,0,405.8470207,5314,75,164711.8042,28,10,0.555524693,18,14,11,3,1,0,1,0,5,20,1,3,4,3,1,1,1,1,1,1,49199,1779,771,0.116507053,0,0.116507053,0.116507053,0.116507053,0.116507053,0,0.116507053,0.116507053,0,0,1,1939,1,1584.5,2648,1939,1230,1002.677416,3878,2293.5,1005362,401.5,1,381.75,441,401.5,362,55.86143571,803,421.25,3120.5,0,0,0,0,6,0,64,0,64,64,64,64,0,1152,64,0,70.7,1.156779649,51,250,51,50,63.00097001,707,51,3969.122222,66.39285714,1.353421548,51,250,64,50,36.52025241,1859,64,1333.728836,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,watch
39,20,19,17418,8162,0.881806301,9256,0,0,245.1306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2147483647,0,0,0,0,0,0,648.797378,0,366.0955909,1547.304718,490.697626,218.6343271,0,2840.981562,694.86998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2565311,4.321928095,0.007164836,242.689975,0.101913929,0.000830889,54.23857554,245.1306219,0.162026525,2941.823077,13.61129583,4.169925001,0.05309093,239.999186,0.205767512,6.20E-05,56.5000803,245.003325,0.440995514,3192.259074,6.285400562,5.285402219,0.007474899,239.983392,0.037970066,6.20E-05,38.40730075,245.1306219,0.124441385,1475.120751,372.0952381,2.117344208,0,1388,0,0,526.1705907,7814,949,276855.4905,361.8947368,2.28901799,0,1388,0,0,487.8138186,6876,725,237962.3216,367.25,2.58149633,0,1388,0,0,501.8292053,14690,840,251832.5513,40,19,0.904718823,21,15,8,7,0,0,0,3,5,20,1,3,4,3,1,1,1,1,1,1,49199,1779,771,0.356786966,0,0.356786966,0.356786966,0.356786966,0.356786966,0,0.356786966,0.356786966,0,0,1,1243.333333,1.79248125,1116.5,1966,1148,944,362.759792,7460,1148,131594.6667,635.6,1.921928095,462,835,605,441,192.6546132,3178,835,37115.8,4,0,0,0,6,0,64,0,64,64,64,64,0,1344,64,0,51.73684211,0.831474388,51.5,52,52,51,0.452413928,983,52,0.204678363,58.175,1.393146213,52,64,64,51,6.209535678,2327,64,38.55833333,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,watch
23,13,10,7119,5164,2.641430874,1955,0,0,10.7697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2147483647,0,0,0,0,0,0,648.797378,0,366.0955909,1547.304718,490.697626,218.6343271,0,2840.981562,694.86998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.82843654,3.700439718,0.002070189,9.511498928,0.146999121,0,2.611284627,10.76967502,0.176754951,6.818807401,1.182123343,3.169925001,0.001219988,9.828384876,0.046416044,4.10E-05,3.24489739,10.63911009,0.256114006,10.52935907,0.46824674,4.523561956,0.001325607,9.511498928,0.037510157,0,1.972639279,10.76967502,0.091286421,3.891305723,73.07142857,1.43454914,0,703,0,0,189.3208365,1023,17.25,35842.37912,449.6,2.321928095,0,1388,213,0,567.6325494,4496,748.5,322206.7111,229.9583333,2.28067213,0,1388,0,0,426.96222,5519,230,182296.7373,24,10,0.714234698,14,8,4,4,0,0,0,3,5,20,1,1,4,3,1,1,1,1,1,1,52392,1779,771,0.444638014,0,0.444638014,0.444638014,0.444638014,0.444638014,0,0.444638014,0.444638014,0,0,1,698,0,698,698,698,698,0,698,698,0,408.5,1,393.25,439,408.5,378,43.13351365,817,423.75,1860.5,0,0,0,0,0,0,64,0,64,64,64,64,0,896,64,0,52.5,1,52,53,52.5,52,0.527046277,525,53,0.277777778,59.20833333,1.396535423,53,64,64,52,5.800893235,1421,64,33.65036232,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,watch
21,12,9,8685,5244,1.523975146,3441,0,0,240.828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2147483647,0,0,0,0,0,0,648.797378,0,366.0955909,1547.304718,490.697626,218.6343271,0,2840.981562,694.86998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.06899667,3.584962501,0.006171703,240.0886209,0.082371473,0.000711203,69.28823603,240.82796,0.119814634,4800.859652,30.08329612,3,0.003058255,240.0343258,0.126099586,7.10E-05,84.83306553,240.666369,0.17761147,7196.649007,11.4679981,4.392317423,0.002450943,240.0293348,0.007411957,7.10E-05,52.37000131,240.82796,0.102304935,2742.617037,198.0769231,1.505876256,0,1133,0,0,416.1975616,2575,126,173220.4103,515.7777778,2.419381946,0,1388,369,0,578.2868617,4642,850,334415.6944,328.0454545,2.413088436,0,1388,0,0,501.9369603,7217,539.25,251940.7121,22,9,0.692254442,13,8,4,4,0,0,0,3,5,20,1,3,4,3,1,1,1,1,1,1,49199,1779,771,0.283219099,0,0.283219099,0.283219099,0.283219099,0.283219099,0,0.283219099,0.283219099,0,0,1,1120.5,1,1116.75,1128,1120.5,1113,10.60660172,2241,1124.25,112.5,477.5,1,420.75,591,477.5,364,160.5132393,955,534.25,25764.5,0,0,0,0,0,0,64,0,64,64,64,64,0,832,64,0,53.66666667,0.918295834,53,54,54,53,0.5,483,54,0.25,59.77272727,1.351687126,54,64,64,53,5.209257494,1315,64,27.13636364,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,watch
82,28,54,71048,67837,21.12643378,3211,0,0,302.3683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2147483647,0,0,0,0,0,0,648.797378,0,366.0955909,1547.304718,490.697626,218.6343271,0,2840.981562,694.86998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.79408229,4.807354922,0.001243293,239.5421739,0.008940458,0,46.25850645,302.2343042,0.132667363,2139.849419,5.597624222,5.504706484,0.000118256,239.4596832,0.00020051,1.50E-05,33.4595632,302.271708,0.007872522,1119.54237,3.642991253,6.188174672,0.000118494,239.4397171,0.001471043,0,27.02468022,302.368274,0.011980534,730.3333409,43.62068966,0.854656694,0,957,0,0,180.1212714,1265,0,32443.67241,1167.363636,1.1956326,1388,1388,1388,0,465.2622265,64205,1388,216468.9394,779.4047619,1.807835993,0,1388,1388,0,663.8322317,65470,1388,440673.2318,84,55,1.896486328,29,19,4,15,1,0,1,3,5,20,1,3,4,3,1,1,1,1,1,1,52392,1779,771,1.116159916,0,1.116159916,1.116159916,1.116159916,1.116159916,0,1.116159916,1.116159916,0,0,1,952,0,952,952,952,952,0,952,952,0,1230.6875,1.008720163,1383,1383,1383,30,404.3300819,59073,1383,163482.8152,2,0,0,0,2,0,64,0,64,64,64,64,0,1856,64,0,52.96363636,0.225363639,53,53,53,52,0.188918595,2913,53,0.035690236,56.77380952,1.077302745,53,64,53,52,5.280907166,4769,64,27.88798049,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,watch
23,12,11,7353,4977,2.094696088,2376,0,0,300.7791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2147483647,0,0,0,0,0,0,648.797378,0,366.0955909,1547.304718,490.697626,218.6343271,0,2840.981562,694.86998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.05640608,3.584962501,0.011327505,241.170625,0.112972379,1.00E-05,70.117522,300.676873,0.132600605,4916.466891,27.33378727,3.459431619,0.062211037,240.0045531,0.227360964,6.01E-05,72.69725867,300.6716599,0.493995428,5284.891418,12.53246345,4.584962501,0.005956471,239.959831,0.072335005,1.00E-05,49.89705711,300.7791228,0.116410792,2489.716308,113.3846154,1.505876256,0,1119,0,0,308.3657294,1474,31,95089.42308,348.5833333,1.78067213,0,1388,0,0,554.0020444,4183,592,306918.2652,226.28,2.00385619,0,1388,0,0,450.1092941,5657,126,202598.3767,25,12,0.923005923,13,7,4,3,1,0,1,3,5,20,1,3,4,3,1,1,1,1,1,1,49199,1779,771,0.336159945,0,0.336159945,0.336159945,0.336159945,0.336159945,0,0.336159945,0.336159945,0,0,1,1114,0,1114,1114,1114,1114,0,1114,1114,0,501,0,501,501,501,501,0,501,501,0,2,0,0,0,3,0,64,0,64,64,64,64,0,832,64,0,51.5,1,51,52,51.5,51,0.522232968,618,52,0.272727273,58,1.478845536,52,64,64,51,6.383572667,1450,64,40.75,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,watch
18,10,8,6768,4594,2.113154502,2174,0,0,240.6797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2147483647,0,0,0,0,0,0,648.797378,0,366.0955909,1547.304718,490.697626,218.6343271,0,2840.981562,694.86998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.06796751,3.321928095,0.01084435,240.058038,0.083886504,0.001929045,75.89119861,240.6796751,0.122038305,5759.474027,34.35984329,2.807354922,0.000961423,240.046839,0.110409021,7.10E-05,90.69947951,240.518903,0.179830551,8226.395583,13.37109306,4.169925001,0.005146265,240.000695,0.021790504,7.10E-05,56.55930973,240.6796751,0.089508474,3198.955517,130.9090909,1.277613437,0,1116,0,0,333.4706747,1440,63,111202.6909,507.25,2.155639062,0,1388,216,0,617.0123291,4058,984.5,380704.2143,289.3684211,2.139835524,0,1388,0,0,496.2603719,5498,289.5,246274.3567,19,8,0.727206618,11,6,3,3,0,0,0,3,5,20,1,3,4,3,1,1,1,1,1,1,49199,1779,771,0.323616982,0,0.323616982,0.323616982,0.323616982,0.323616982,0,0.323616982,0.323616982,0,0,1,1111,0,1111,1111,1111,1111,0,1111,1111,0,376,0,376,376,376,376,0,376,376,0,0,0,0,0,0,0,64,0,64,64,64,64,0,704,64,0,51.75,0.811278124,51.75,52,52,51,0.46291005,414,52,0.214285714,58.84210526,1.323531576,52,64,64,51,6.220603382,1118,64,38.69590643,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,watch
25,12,13,6850,5017,2.737041606,1833,0,0,7109.8367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2147483647,0,0,0,0,0,0,648.797378,0,366.0955909,1547.304718,490.697626,218.6343271,0,2840.981562,694.86998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,592.486388,3.584962501,0.049005628,4556.891034,0.105821609,1.00E-05,1412.437924,7109.836656,60.85215604,1994980.888,400.0392779,3.584962501,0.111208677,4557.512806,0.267773032,6.10E-05,1311.076707,4800.471335,0.753004551,1718922.131,284.3934662,4.64385619,0.002031088,4556.891034,0.090162992,1.00E-05,1002.779431,7109.836656,0.30794692,1005566.587,73.46153846,1.700439718,0,639,0,0,178.108869,955,23,31722.76923,319.7692308,1.700439718,0,1388,0,0,537.3225527,4157,521,288715.5256,196.6153846,2.085055103,0,1388,0,0,411.8056898,5112,74.5,169583.9262,26,13,0.999923083,13,8,5,3,1,0,1,3,5,20,1,3,4,3,1,1,1,1,1,1,52392,1779,771,0.341340065,0,0.341340065,0.341340065,0.341340065,0.341340065,0,0.341340065,0.341340065,0,0,1,634,0,634,634,634,634,0,634,634,0,516,0,516,516,516,516,0,516,516,0,0,0,0,0,5,0,64,0,64,64,64,64,0,832,64,0,65.84615385,1.314320487,50,250,51,50,55.33360364,856,51,3061.807692,64.92307692,1.657160243,51,250,64,50,38.34780106,1688,64,1470.553846,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,watch
22,11,11,4946,1890,0.618455295,3056,0,0,242.1489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2147483647,0,0,0,0,0,0,648.797378,0,366.0955909,1547.304718,490.697626,218.6343271,0,2840.981562,694.86998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.01353572,3.459431619,0.00287044,241.3645391,0.105044127,1.19E-05,72.75053314,242.1488929,0.155201554,5292.640072,24.19143801,3.321928095,0.118992031,239.9948161,0.198001623,6.08E-05,75.82579376,241.9143801,0.3139202,5749.550999,11.00676786,4.459431619,0.006360769,239.9863801,0.055291057,1.19E-05,51.14352883,242.1488929,0.125437737,2615.660541,185,1.584962501,0,1012,0,0,378.3853255,2220,87.75,143175.4545,105.0909091,1.277613437,0,570,0,0,204.388089,1156,73.5,41774.49091,146.7826087,1.74095326,0,1012,0,0,303.7135248,3376,99,92241.90514,23,11,0.916590284,12,7,4,3,0,0,0,0,5,20,1,3,4,3,1,1,1,1,1,1,49199,1779,771,0.105863094,0,0.105863094,0.105863094,0.105863094,0.105863094,0,0.105863094,0.105863094,0,0,1,980.5,1,967.25,1007,980.5,954,37.4766594,1961,993.75,1404.5,499.5,1,466.75,565,499.5,434,92.63098834,999,532.25,8580.5,2,0,0,0,3,0,64,0,64,64,64,64,0,768,64,0,52.54545455,0.994030211,52,53,53,52,0.522232968,578,53,0.272727273,58.52173913,1.474041717,53,64,64,52,5.861039042,1346,64,34.35177866,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,watch
30,16,14,11018,1628,0.173375913,9390,0,0,1881.9611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2147483647,0,0,0,0,0,0,648.797378,0,366.0955909,1547.304718,490.697626,218.6343271,0,2840.981562,694.86998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117.6167542,4,0.00079149,1636.840017,0.005636573,1.41E-05,409.6869016,1881.868068,0.120323837,167843.3574,134.4183379,3.807354922,0.001036406,1638.91814,0.164956927,9.54E-07,437.7101559,1881.856731,0.555997729,191590.1805,60.70842145,4.95419631,0.000790954,1636.840017,0.007212162,9.54E-07,295.6663331,1881.961065,0.153697491,87418.58051,483.0588235,1.992778107,0,1388,23,0,646.4946317,8212,1388,417955.3088,42.4,1.369974075,0,390,0,0,104.091855,636,13,10835.11429,276.5,2.114991774,0,1388,0,0,520.1225042,8848,159.5,270527.4194,32,15,0.882301041,17,8,4,4,1,0,1,0,5,20,1,3,4,3,1,1,1,1,1,1,52393,1,771,0.120405912,0,0.120405912,0.120405912,0.120405912,0.120405912,0,0.120405912,0.120405912,0,0,1,7920,0,7920,7920,7920,7920,0,7920,7920,0,160.6666667,1.584962501,48.5,385,76,21,196.2150181,482,230.5,38500.33333,3,0,0,0,4,0,64,0,64,64,64,64,0,1088,64,0,52.53333333,0.996791632,52,53,53,52,0.516397779,788,53,0.266666667,58.625,1.464426476,53,64,64,52,5.824032524,1876,64,33.91935484,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,watch
